,char,length,count
1753,"牛"" kvg:position=""bottom",607.4283696819506,16
1754,"木"" kvg:position=""bottom",591.3241390195816,16
1755,皿,696.7421593750634,19
1756,心,581.9139355176823,20
1757,"亻"" kvg:variant=""true"" kvg:original=""人",621.0345895645801,21
1758,心,638.2484131076358,25
1759,"廴"" kvg:radical=""general",229.92207925212216,3
1760,"廴"" kvg:position=""nyo"" kvg:radical=""general",372.28791630629235,8
1761,"廴"" kvg:position=""nyo"" kvg:radical=""general",369.8978345191408,7
1762,"廴"" kvg:position=""nyo"" kvg:radical=""general",456.4137716426633,8
1763,"廴"" kvg:position=""nyo"" kvg:radical=""general",510.9728228506805,9
1764,"廴"" kvg:position=""nyo"" kvg:radical=""general",441.90081716970235,9
1765,"廴"" kvg:position=""nyo"" kvg:radical=""general",506.2442817759449,9
1766,"十"" kvg:part=""2",249.8771950404787,3
1767,"十"" kvg:radical=""tradit",256.16259405748735,4
1768,"十"" kvg:part=""2",308.9173127016033,5
1769,"十"" kvg:part=""2",359.0582712549882,7
1770,"十"" kvg:part=""2",404.5325761445056,7
1771,"十"" kvg:part=""2",423.8422346129173,10
1772,"十"" kvg:part=""2",462.7571980713819,15
1773,丶,196.9618800371409,3
1774,丶,237.72299688767055,4
1775,丶,278.0705784978065,5
1776,丶,292.9789897024666,6
1777,丶,276.4433846184142,6
1778,丶,436.4755882477454,12
1779,"弓"" kvg:radical=""general",246.52350173940897,3
1780,"丨"" kvg:radical=""nelson",338.26533462810744,4
1781,"丨"" kvg:position=""right",266.9861108360923,4
1782,"一"" kvg:position=""bottom",282.5101210310005,4
1783,丨,449.5238860369416,5
1784,"厶"" kvg:position=""right",302.7873317819792,5
1785,"乙"" kvg:variant=""true",399.8416888881406,6
1786,丿,397.4705464971061,7
1787,"小"" kvg:position=""bottom",333.6211433816172,8
1788,"幺"" kvg:position=""bottom",374.03406932748726,8
1789,"厶"" kvg:variant=""true"" kvg:original=""厶",387.7089387113263,9
1790,"弓"" kvg:position=""bottom"" kvg:radical=""general",464.39971639968496,8
1791,"耳"" kvg:position=""right",435.25639538469204,9
1792,"弓"" kvg:position=""bottom"" kvg:radical=""general",400.6873276273018,9
1793,冫,420.11713109294976,10
1794,"長"" kvg:position=""right"" kvg:phon=""長",426.8885269689204,11
1795,丨,471.0348825019544,11
1796,"月"" kvg:position=""right",556.0525430802305,11
1797,"弓"" kvg:position=""right",499.69409595627303,12
1798,丨,449.88211592712133,12
1799,亅,469.09479110670634,13
1800,丨,549.6704146122327,15
1801,一,617.7161213300242,16
1802,"乂"" kvg:position=""bottom",618.6646656861698,17
1803,"弓"" kvg:position=""bottom"" kvg:radical=""general",558.1412420602152,22
1804,"彐"" kvg:variant=""true"" kvg:original=""彑"" kvg:radical=""tradit",204.6079018001073,3
1805,"彑"" kvg:radical=""general",258.9376249526524,3
1806,"⺕"" kvg:variant=""true"" kvg:original=""彑"" kvg:position=""bottom"" kvg:radical=""jis",301.2679479818165,6
1807,"豕"" kvg:part=""2"" kvg:position=""bottom",429.68031722648055,9
1808,"⺕"" kvg:variant=""true"" kvg:original=""彑"" kvg:position=""bottom"" kvg:radical=""general",507.41685358831637,11
1809,"田"" kvg:part=""2",632.3900730704946,13
1810,"十"" kvg:part=""2",553.55621976501,16
1811,"十"" kvg:part=""2",586.7590720981087,18
1812,丿,166.60980138999514,3
1813,"彡"" kvg:position=""right"" kvg:radical=""general",315.12731276567166,7
1814,"彡"" kvg:radical=""tradit",323.0655276287791,9
1815,"彡"" kvg:position=""right"" kvg:radical=""general",339.78534104862166,11
1816,"彡"" kvg:position=""nyoc"" kvg:radical=""general",436.2741301582931,11
1817,"彡"" kvg:position=""right"" kvg:radical=""tradit",410.5835174431913,11
1818,"彡"" kvg:position=""right"" kvg:radical=""tradit",439.9459885485644,11
1819,"彡"" kvg:position=""right"" kvg:radical=""general",391.2547662794801,12
1820,"彡"" kvg:position=""right"" kvg:radical=""general",402.92647419284935,14
1821,"彡"" kvg:position=""right"" kvg:radical=""general",409.80039158113846,15
1822,"亻"" kvg:variant=""true"" kvg:original=""人",141.95644431739498,3
1823,"亠"" kvg:position=""top",321.55791478662024,7
1824,"又"" kvg:position=""bottom",361.86412112752265,7
1825,"皮"" kvg:position=""right"" kvg:phon=""皮",384.06590400936363,8
1826,丨,510.39792430444714,8
1827,"王"" kvg:original=""玉"" kvg:partial=""true"" kvg:position=""bottom"" kvg:phon=""王",312.0340409200039,8
1828,卜,332.7247678744151,8
1829,一,403.346573556466,8
1830,"生"" kvg:position=""right",360.39222005960227,8
1831,"土"" kvg:position=""bottom",387.5866608528367,8
1832,"寸"" kvg:position=""bottom",365.982933320776,9
1833,日,407.1929448973749,9
1834,"艮"" kvg:position=""right",383.77579637792326,9
1835,"囗"" kvg:part=""2",442.00425661060115,9
1836,丨,453.20475808914694,9
1837,夂,382.67788009876335,9
1838,小,375.1076865814591,10
1839,工,384.6551088050479,10
1840,"龰"" kvg:position=""bottom",384.4460597372388,10
1841,人,343.31841713782507,10
1842,"寸"" kvg:position=""bottom",429.16605842111704,11
1843,"非"" kvg:position=""right",407.40863669912625,11
1844,龰,375.68620090683567,11
1845,"龰"" kvg:position=""bottom",329.2983241368892,11
1846,"木"" kvg:part=""2",410.58623148691515,11
1847,"卩"" kvg:position=""right",432.0125301526289,12
1848,"王"" kvg:original=""玉"" kvg:partial=""true"" kvg:position=""bottom",461.1670272422368,12
1849,夂,433.85687703231196,12
1850,目,489.44246375388957,12
1851,"缶"" kvg:position=""bottom",470.7204169293454,13
1852,丿,416.1002966345462,13
1853,心,445.8787830269065,14
1854,丿,445.3176171941203,14
1855,丿,499.9859588349454,15
1856,丿,500.04617278218154,16
1857,丿,514.0129959738413,17
1858,"心"" kvg:radical=""general",138.5717687000167,4
1859,"忄"" kvg:variant=""true"" kvg:original=""心"" kvg:radical=""tradit",123.1314386794351,3
1860,"心"" kvg:part=""2"" kvg:variant=""true"" kvg:radical=""tradit",226.541776743909,5
1861,"心"" kvg:position=""bottom"" kvg:radical=""tradit",277.9544060996383,7
1862,"心"" kvg:position=""bottom"" kvg:radical=""general",289.58882055866934,7
1863,"寸"" kvg:position=""right",278.0920844938768,6
1864,"心"" kvg:position=""bottom"" kvg:radical=""tradit",277.7963517099551,7
1865,"心"" kvg:position=""bottom"" kvg:radical=""tradit",275.9601232766622,7
1866,"匸"" kvg:part=""2"" kvg:variant=""true"" kvg:original=""匚",277.2728474235046,6
1867,"心"" kvg:position=""tarec"" kvg:radical=""tradit",272.17900428644043,7
1868,"⺗"" kvg:variant=""true"" kvg:original=""心"" kvg:position=""bottom"" kvg:radical=""tradit",338.83266835741784,8
1869,"心"" kvg:position=""bottom"" kvg:radical=""general",321.6848277924246,8
1870,十,316.05058617124536,7
1871,人,370.0452234843766,7
1872,"十"" kvg:position=""bottom",362.22374359319844,7
1873,"丿"" kvg:position=""left",358.14526778439455,7
1874,"心"" kvg:position=""bottom"" kvg:radical=""tradit",303.50483922616854,8
1875,一,396.16652961065046,7
1876,"斤"" kvg:position=""right",317.72953945905317,7
1877,"心"" kvg:position=""bottom"" kvg:radical=""general",315.3514849175491,8
1878,"心"" kvg:position=""bottom"" kvg:radical=""tradit",322.067753418934,8
1879,"心"" kvg:position=""bottom"" kvg:radical=""general",319.0281619762511,9
1880,大,411.3825273769579,8
1881,口,360.2278722837652,8
1882,"心"" kvg:position=""bottom"" kvg:radical=""general",383.0414698898706,9
1883,"日"" kvg:position=""bottom",378.08842494123405,8
1884,巾,403.55652245886006,8
1885,"口"" kvg:position=""bottom",347.5993855971943,8
1886,"一"" kvg:position=""bottom",380.5996443720923,8
1887,マ,331.5444023861436,8
1888,"心"" kvg:position=""bottom"" kvg:radical=""tradit",364.24016279373257,9
1889,"心"" kvg:position=""bottom"" kvg:radical=""tradit",335.1569556099728,9
1890,"口"" kvg:position=""bottom",351.68066215547884,8
1891,"心"" kvg:position=""bottom"" kvg:radical=""general",358.93453802918293,9
1892,十,345.96732246602943,8
1893,"生"" kvg:position=""right"" kvg:phon=""生",363.56746460080416,8
1894,"心"" kvg:position=""bottom"" kvg:radical=""general",375.0274144654386,9
1895,"匕"" kvg:position=""tarec",411.6333529774696,8
1896,"土"" kvg:position=""bottom",392.0304523794247,8
1897,丨,512.3543654705946,8
1898,"厶"" kvg:position=""bottom",357.8945443835616,8
1899,"心"" kvg:position=""bottom"" kvg:radical=""general",357.9188972864721,9
1900,"水"" kvg:variant=""true"" kvg:position=""bottom",357.53700893585216,8
1901,"心"" kvg:position=""bottom"" kvg:radical=""general",363.70815894462476,10
1902,日,401.0992358622622,9
1903,"寸"" kvg:position=""bottom",360.26197182240605,9
1904,"二"" kvg:part=""2"" kvg:position=""bottom",386.56329745835995,9
1905,"力"" kvg:position=""right",435.10778485059427,9
1906,"心"" kvg:position=""bottom"" kvg:radical=""tradit",321.7283381356219,10
1907,丿,364.66960329312406,9
1908,"心"" kvg:position=""bottom"" kvg:radical=""general",351.0555438127603,10
1909,一,367.869738750627,9
1910,"心"" kvg:position=""bottom"" kvg:radical=""general",366.272742986824,10
1911,"心"" kvg:position=""bottom"" kvg:radical=""tradit",357.42944398056824,10
1912,"心"" kvg:position=""bottom"" kvg:radical=""tradit",402.35430561202224,10
1913,"凵"" kvg:position=""kamae",438.70188618034683,9
1914,土,392.6059382133552,9
1915,"火"" kvg:position=""tarec",383.9965786230959,9
1916,"心"" kvg:position=""bottom"" kvg:radical=""general",320.3193427481064,10
1917,皿,457.3919402737544,9
1918,"心"" kvg:position=""right"" kvg:radical=""tradit",343.13622664118947,10
1919,"艮"" kvg:position=""right"" kvg:phon=""艮",378.74113388185594,9
1920,"心"" kvg:position=""bottom"" kvg:radical=""general",388.71905275480526,10
1921,"口"" kvg:position=""bottom",407.6037255163974,9
1922,口,449.4182403731658,9
1923,"口"" kvg:position=""bottom",375.39331832800394,9
1924,"⺗"" kvg:variant=""true"" kvg:original=""心"" kvg:position=""bottom"" kvg:radical=""general",371.91603154090046,10
1925,"心"" kvg:position=""bottom"" kvg:radical=""tradit",351.0857547779496,10
1926,"口"" kvg:position=""bottom",345.32086209087765,9
1927,"心"" kvg:position=""bottom"" kvg:radical=""general",418.64634154749706,10
1928,"心"" kvg:position=""bottom"" kvg:radical=""general",370.34530933600763,10
1929,"月"" kvg:position=""bottom",428.2237472928123,10
1930,"囗"" kvg:part=""2",533.1832661709445,10
1931,"月"" kvg:position=""bottom",402.7756088914102,10
1932,"心"" kvg:position=""bottom"" kvg:radical=""tradit",407.4477004929154,11
1933,"口"" kvg:position=""bottom",412.57426084058227,10
1934,丿,456.10658959675857,10
1935,十,420.304162020019,10
1936,"己"" kvg:original=""巳",436.8024514846469,10
1937,"毋"" kvg:original=""母"" kvg:partial=""true"" kvg:position=""bottom",446.6708391435441,9
1938,"子"" kvg:position=""bottom",406.96952461220275,10
1939,"丿"" kvg:position=""left",436.97239823359774,10
1940,"木"" kvg:part=""2",453.5604574628554,10
1941,"夂"" kvg:position=""bottom",421.72557355825154,10
1942,"口"" kvg:position=""bottom",407.6338773034088,10
1943,"心"" kvg:position=""bottom"" kvg:radical=""general",372.2660892510002,11
1944,"心"" kvg:position=""bottom"" kvg:radical=""general",410.1004504914095,11
1945,丿,342.1138882414902,10
1946,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right",432.1551692957769,10
1947,"凵"" kvg:position=""kamae",361.9746263806303,10
1948,"心"" kvg:position=""bottom"" kvg:radical=""tradit",446.8704844696726,11
1949,"心"" kvg:position=""bottom"" kvg:radical=""tradit",346.6989247225641,12
1950,"心"" kvg:position=""bottom"" kvg:radical=""general",487.1967690207966,12
1951,"十"" kvg:position=""bottom",364.522484082337,11
1952,"長"" kvg:position=""right",435.2934247667665,11
1953,"心"" kvg:radical=""tradit",462.751044926488,12
1954,"子"" kvg:position=""bottom",476.1186876594712,11
1955,"十"" kvg:position=""bottom",420.17278094345227,11
1956,"女"" kvg:position=""bottom",558.2503198893107,11
1957,"月"" kvg:position=""bottom",444.63029945984965,11
1958,口,507.79552933117947,11
1959,子,417.42976213473,11
1960,"心"" kvg:position=""bottom"" kvg:radical=""general",407.7417445191395,12
1961,"卩"" kvg:position=""bottom",486.45659622688856,11
1962,"匸"" kvg:part=""2"" kvg:variant=""true"" kvg:original=""匚",488.6222849489652,11
1963,"心"" kvg:position=""bottom",405.6951002867028,11
1964,"日"" kvg:position=""bottom",427.95384704029163,11
1965,"亻"" kvg:variant=""true"" kvg:original=""人",449.8155711761198,11
1966,"心"" kvg:position=""bottom"" kvg:radical=""general",492.1360148650451,12
1967,"心"" kvg:position=""bottom"" kvg:radical=""tradit",423.65776660798247,12
1968,"心"" kvg:position=""bottom"" kvg:radical=""general",422.98732700135434,12
1969,八,451.30915019659346,11
1970,彡,424.68746154575325,11
1971,"月"" kvg:position=""bottom",473.78520993850077,12
1972,丿,458.61811404263466,12
1973,"心"" kvg:position=""bottom"" kvg:radical=""general",441.08623203767854,13
1974,冂,477.4218052905042,12
1975,"王"" kvg:original=""玉"" kvg:partial=""true"" kvg:position=""bottom",458.7135684296453,12
1976,"心"" kvg:position=""bottom"" kvg:radical=""general",541.9947563779484,13
1977,"心"" kvg:position=""bottom"" kvg:radical=""tradit",446.9078370780839,12
1978,"生"" kvg:position=""bottom",477.61772954187296,12
1979,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right",473.8353458690555,12
1980,"火"" kvg:position=""right",447.5857108126668,12
1981,"心"" kvg:position=""bottom"" kvg:radical=""general",388.06485663848844,13
1982,一,411.15230395525055,12
1983,"心"" kvg:position=""bottom"" kvg:radical=""general",339.3627163751463,13
1984,"心"" kvg:position=""bottom"" kvg:radical=""tradit",399.3618829568279,13
1985,"刂"" kvg:variant=""true"" kvg:original=""刀",434.3280951219953,12
1986,"心"" kvg:position=""bottom"" kvg:radical=""general",475.24987147089576,13
1987,夂,453.0709780144762,12
1988,"心"" kvg:position=""bottom"" kvg:radical=""tradit",436.46899345907036,13
1989,二,427.6858938324089,12
1990,"心"" kvg:position=""bottom"" kvg:radical=""general",474.79524231945874,13
1991,夂,420.6101137534688,13
1992,"心"" kvg:position=""bottom"" kvg:radical=""general",430.2662706437359,13
1993,"心"" kvg:position=""bottom",440.99797343621185,12
1994,厶,491.8120285542379,13
1995,"心"" kvg:position=""bottom"" kvg:radical=""general",469.4140206120526,14
1996,"心"" kvg:position=""bottom"" kvg:radical=""general",481.6245597447859,14
1997,口,487.04622102186556,13
1998,八,488.9098076082236,13
1999,"寸"" kvg:position=""bottom",505.2268386198131,13
2000,"米"" kvg:variant=""true",499.05972931489714,13
2001,"心"" kvg:position=""bottom"" kvg:radical=""general",490.14295334110443,14
2002,"心"" kvg:position=""bottom"" kvg:radical=""general",464.32074864609706,14
2003,"木"" kvg:position=""bottom",532.740553894969,13
2004,"心"" kvg:position=""bottom"" kvg:radical=""general",521.449451383805,14
2005,"心"" kvg:position=""bottom"" kvg:radical=""tradit",393.7804835828206,13
2006,八,600.5093287788615,13
2007,"心"" kvg:position=""bottom"" kvg:radical=""general",450.51109809403874,14
2008,"川"" kvg:variant=""true"" kvg:original=""巛"" kvg:position=""bottom",423.79895102866965,12
2009,"皿"" kvg:position=""bottom",524.9115622667191,13
2010,八,460.2967123036526,13
2011,"示"" kvg:position=""bottom",523.6884373083219,14
2012,"⺗"" kvg:variant=""true"" kvg:original=""心"" kvg:position=""bottom"" kvg:radical=""tradit",489.6248652186794,14
2013,"彡"" kvg:position=""bottom",464.4483887624696,14
2014,"心"" kvg:position=""bottom"" kvg:radical=""general",491.6909399921259,15
2015,"斤"" kvg:position=""right",545.5181868567432,14
2016,"心"" kvg:position=""bottom"" kvg:radical=""general",514.8392225543986,14
2017,"力"" kvg:position=""right",589.8259756485475,14
2018,又,528.045390648038,14
2019,"八"" kvg:position=""bottom",539.980822797839,14
2020,"辶"" kvg:position=""nyo",489.8000187036609,14
2021,"心"" kvg:position=""bottom"" kvg:radical=""general",535.7947501326619,15
2022,"丿"" kvg:position=""left",488.0039294138784,13
2023,"心"" kvg:position=""bottom"" kvg:radical=""general",400.81460716634837,15
2024,"心"" kvg:position=""bottom"" kvg:radical=""tradit",497.8387075875046,15
2025,勹,521.0126337950014,14
2026,"心"" kvg:position=""bottom"" kvg:radical=""general",446.17025916955305,15
2027,"寸"" kvg:position=""bottom",539.586663410088,14
2028,"土"" kvg:position=""bottom",524.4636695788556,15
2029,"日"" kvg:position=""bottom",497.81123308506534,14
2030,"用"" kvg:variant=""true",639.1269388826383,14
2031,夂,549.8646278370367,15
2032,"氺"" kvg:variant=""true"" kvg:original=""水",532.7827620287343,14
2033,"心"" kvg:position=""bottom"" kvg:radical=""general",412.9190642590147,15
2034,夂,513.9986917033466,15
2035,"心"" kvg:position=""bottom"" kvg:radical=""general",465.50455754327686,15
2036,"心"" kvg:position=""bottom"" kvg:radical=""general",552.0058669445438,16
2037,"日"" kvg:position=""bottom",503.0059517032694,14
2038,"㐄"" kvg:position=""right",517.9412847305618,16
2039,"心"" kvg:position=""bottom"" kvg:radical=""general",450.9071402213068,16
2040,"灬"" kvg:variant=""true"" kvg:original=""火"" kvg:position=""bottom",495.1087401725295,15
